source,destination,type,segments
/pay-foreign-marriage-certificates/start,/marriage-abroad,,
/pay-legalisation-post/start,/get-document-legalised,,
/registered-traveller-scheme,/registered-traveller,,
/return-to-work-credit/overview,/return-to-work-credit,,
/road-users-requiring-extra-care-204-to-225/motorcyclists-and-cyclists-211-to-213,/guidance/the-highway-code/road-users-requiring-extra-care-204-to-225,,
/road-users-requiring-extra-care-204-to-225/pedestrians-205-to-210,/guidance/the-highway-code/road-users-requiring-extra-care-204-to-225,,
/road-works-level-crossings-tramways-288-to-307/level-crossings-291-to-299,/guidance/the-highway-code/road-works-level-crossings-and-tramways-288-to-307,,
/rules-drivers-motorcyclists-89-to-102/alcohol-and-drugs-95-to-96,/guidance/the-highway-code/rules-for-drivers-and-motorcyclists-89-to-102,,
/rules-drivers-motorcyclists-89-to-102/seat-belts-and-child-restraints-99-to-102,/guidance/the-highway-code/rules-for-drivers-and-motorcyclists-89-to-102,,
/self%20assesment,/topic/personal-tax/self-assessment,,
/self-assessment-appeals/after-your-appeal,/tax-appeals,,
/set-up-and-run-limited-liability-partnership/registered-address,/guidance/set-up-and-run-a-limited-liability-partnership-llp,,
/set-up-and-run-limited-partnership/becoming-an-authorised-partnership,/guidance/set-up-and-run-a-limited-partnership,,
/support/directgov-businesslink,/help/about-govuk,,
/support/privacy-policy,/help/privacy-policy,,
/tourism-support-grant-west-dunbartonshire,/business-finance-support,,
/transformation/apprenticeships.html,/transformation/exemplars/apprenticeships.html,,
/transformation/book-prison-visit,/transformation/exemplars/book-prison-visit,,
/transformation/criminal-record-check.html,/transformation/exemplars/criminal-record-check.html,,
/transformation/passports,/transformation/exemplars/passports,,
/transformation/personalised-number-plates.html,/transformation/exemplars/personalised-number-plates.html,,
/transformation/register-to-vote.html,/transformation/exemplars/register-to-vote.html,,
/transformation/rural-support.html,/transformation/exemplars/rural-support.html,,
/transformation/universal-credit.html,/transformation/exemplars/universal-credit.html,,
/using-the-road-159-to-203/roundabouts-184-to-190,/guidance/the-highway-code/using-the-road-159-to-203,,
/waiting-and-parking/parking-at-night-248-to-252,/guidance/the-highway-code/waiting-and-parking-238-to-252,,
/working-tax-credits,/working-tax-credit,,
/government/statistics/announcements/hes-for-admitted-patient-care-outpatient-and-ae-provisional-monthly-data-april-2014-to-december-2014,/government/statistics/announcements/hes-for-admitted-patient-care-outpatient-and-ae-provisional-monthly-data-april-2014-to-december-2014--2,,
/government/statistics/announcements/local-authority-housing-statistics-local-authority-owned-stock-and-stock-management-2013-14,/government/statistics/local-authority-housing-statistics-year-ending-march-2014,,
/government/statistics/announcements/nhs-staff-earnings-estimates-provisional-statistics-july-2014--2,/government/statistics/nhs-staff-earnings-estimates-provisional-statistics-july-2014,,
/government/statistics/announcements/profitability-of-uk-companies-july-to-september-2014--2,/government/statistics/profitability-of-uk-companies-july-to-september-2014,,
/government/statistics/announcements/psychological-therapies-in-england-annual-report-on-the-use-of-iapt-services-2013-to-2014,/government/statistics/psychological-therapies-annual-report-on-use-of-improving-access-to-psychological-therapies-iapt-services-england-2013-to-2014,,
/government/statistics/announcements/stop-smoking-services-statistics-in-england-april-2014-to-june-2014,/government/statistics/nhs-stop-smoking-services-statistics-in-england-april-2014-to-june-2014,,
/government/statistics/announcements/trends-in-overseas-tourism-to-and-from-the-uk-2003-to-2014--2,/government/statistics/trends-in-overseas-tourism-to-and-from-the-uk-2003-to-2014,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-12-to-16-january-2015,/drug-device-alerts/field-safety-notices-12-to-16-january-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-23-to-27-february-2015,/drug-device-alerts/field-safety-notices-23-to-27-february-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-27-april-to-01-may-2015,/drug-device-alerts/field-safety-notices-27-april-to-01-may-2015,,
/breakdowns-and-incidents-274-to-287/breakdowns-274,/guidance/the-highway-code/breakdowns-and-incidents-274-to-287,,
/browse/abroad/travel-abroad/help-for-british-nationals-travelling-overseas,/topic/help-british-nationals-overseas,,
/browse/business/farming/farm-management-and-finance,/topic/business-enterprise/farming,,
/browse/business/science/animal-reseach-and-testing,/topic/business-enterprise/scientific-research-and-development,,
/browse/citizenship/government/government-funding-programmes,/topic/government/government-funding-programmes,,
/browse/citizenship/international-development/emergencies-funding,/international-development-funding,,
/browse/driving/businesses/transport-regulations-and-safety,/topic/transport/regulations-safety-security,,
/browse/driving/vehicle-safety/manufacturing-schemes-and-standards,/topic/transport/regulations-safety-security,,
/browse/working/finding-job/military-recruitment-training-and-operations,/topic/defence-armed-forces/military-recruitment-training-operations,,
/business-legal-structures/sole-trader,/set-up-sole-trader,,
/business-legal-structures/unincorporated-association,/unincorporated-associations,,
/buy-sell-your-home/stamp-duty-land-tax,/buy-sell-your-home/tax,,
/capital-gains-tax/when-you-pay-capital-gains-tax,/capital-gains-tax/what-you-pay-it-on,,
/childmaintenance,/child-maintenance,prefix,
/design-principles/style-guide/speeches,/guidance/content-design/content-types,,
/energyhelp,/energy-grants-calculator,,
/government/organisations/department-for-international-development/groups/departmental-board,/government/organisations/department-for-international-development/about/our-governance,,
/government/organisations/government-office-for-science/groups/chief-scientific-advisers,/government/groups/chief-scientific-advisers,,
/government/organisations/hm-courts-and-tribunals,/government/organisations/hm-courts-and-tribunals-service,,
/government/organisations/the-deputy-prime-ministers-office,/government/organisations/deputy-prime-ministers-office,,
/government/uploads/system/uploads/attachment_data/file/244681/prompt-payment-data-august-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/268000/prompt-payment-data-november-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/490383/Local_Plans_Procedural_Guidance.pdf,/government/publications/examining-local-plans-procedural-practice,,
/government/world/organisations/british-consulate-general-denver/office/british-consulate-general-denver,/world/organisations/british-embassy-washington,,
/highway-code-penalties/penalty-table,/guidance/the-highway-code/annex-5-penalties,,
/increase-state-pension-age,/new-state-pension,,
/motorways-253-to-273/lane-discipline-264-to-266,/guidance/the-highway-code/motorways-253-to-273,,
/ni-start-up-advice-east,/business-finance-support,,
/organise-fete-street-party,/organise-street-party,prefix,
/pay-register-birth-abroad/done,/register-a-birth,,
/register-for-self-assessment/lost-utr,/find-lost-utr-number,,
/register-for-self-assessment/not-self-employed,/log-in-file-self-assessment-tax-return/register-if-youre-not-self-employed,,
/registration-with-the-financial-services-authority,/registration-with-the-financial-conduct-authority,,
/renewable-heat-incentive-for-homeowners,/domestic-renewable-heat-incentive,,
/renewableheatincentive/how-to-apply,/non-domestic-renewable-heat-incentive,,
/right-of-way-open-access-land/land-with-no-right-of-way,/right-of-way-open-access-land,,
/road-works-level-crossings-tramways-288-to-307/additional-rules-for-highspeed-roads-289-to-290,/guidance/the-highway-code/road-works-level-crossings-and-tramways-288-to-307,,
/road-works-level-crossings-tramways-288-to-307/tramways-300-to-307,/guidance/the-highway-code/road-works-level-crossings-and-tramways-288-to-307,,
/rules-pedestrians-1-to-35/crossing-the-road-7-to-17,/guidance/the-highway-code/rules-for-pedestrians-1-to-35,,
/rules-pedestrians-1-to-35/crossings-18-to-30,/guidance/the-highway-code/rules-for-pedestrians-1-to-35,,
/service-manual/user-centred-design/resources/patterns/end-pages,/service-manual/design/feedback-pages,,
/service-manual/user-centred-design/resources/writing-for-transactions.html,/service-manual/design,,
/set-up-business-uk/registering-as-an-overseas-company,/register-as-an-overseas-company,,
/support/accessibility-policies,/help/accessibility,,
/transformation/criminal-record-check,/transformation/exemplars/criminal-record-check,,
/uk-visa-sponsorship-management-tool,/sponsor-management-system,,
/government/statistics/announcements/childcare-providers-and-inspections--2,/government/statistics/announcements/childcare-providers-and-inspections,,
/government/statistics/announcements/entries-and-late-entries-for-gcse-and-gce-2013-to-2014-academic-year,/government/statistics/entries-and-late-entries-for-gcse-and-a-level-2013-to-2014-academic-year,,
/government/statistics/announcements/monthly-improving-access-to-psychological-therapies-data-quality-reports-final-july-2014-and-provisional-august-2014,/government/statistics/improving-access-to-psychological-therapies-iapt-in-england-final-data-quality-reports-final-july-2014-final-august-2014-and-provisional-septembe,,
/government/statistics/announcements/patient-reported-outcome-measures-proms-in-england-provisional-april-2014-to-january-2015--2,/government/statistics/announcements/patient-reported-outcome-measures-proms-in-england-provisional-april-2014-to-january-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-19-to-23-october-2015,/drug-device-alerts/field-safety-notices-19-to-23-october-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-22-to-26-june-2015,/drug-device-alerts/field-safety-notices-22-to-26-june-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-30-to-03-april-2015,/drug-device-alerts/field-safety-notices-30-to-03-april-2015,,
/browse/business/farming/crops-and-horticulture,/topic/producing-distributing-food/crops-horticulture,,
/browse/business/farming/organic-farming,/topic/environmental-management/land-management,,
/browse/citizenship/government/compliance-with-european-union-laws-and-regulation,/topic/government/european-union-laws-and-regulation,,
/browse/citizenship/government/creating-impact-assessments,/topic/government,,
/browse/citizenship/government/understanding-and-asserting-your-statutory-rights,/topic/law-justice-system/statutory-rights,,
/browse/employing-people/pensions/helping-people-with-the-reformed-workplace-pension,/topic/work-careers/public-service-pensions,,
/browse/housing/local-councils/housing-waiting-lists,/topic/housing,,
/browse/housing/local-councils/public-sector-land-use,/topic/planning-development/public-sector-land-use,,
/cbt-compulsory-basic-training/booking-cbt-and-course-fees,/motorcycle-cbt/book-cbt-course,,
/childtrustfund,/child-trust-funds,prefix,
/driver-certificate-of-professional-competence-cpc/the-driver-cpc-initial-qualification,/become-lorry-bus-driver,,
/driver-cpc-periodic-training-courses,/driver-cpc-training-courses,,
/dsa-online-business-service,/book-pupil-driving-test,,
/enterprise-europe-network,/business-finance-support,,
/government/organisations/companies-house/groups/remuneration-committee-companies-house,/government/organisations/companies-house/about/our-governance,,
/government/organisations/export-credit-guarantee-department,/government/organisations/uk-export-finance,,
/government/organisations/ministry-of-justice/groups/criminal-procedure-rule-committee,/government/organisations/criminal-procedure-rule-committee,,
/government/organisations/northern-ireland-assembly,/government/organisations/northern-ireland-executive,,
/government/people/michael-spur,/government/people/michael-spurr,,
/government/policies/stimulating-private-sector-investment-to-create-the-best-broadband-network-in-europe-by-2015,/government/policies/broadband-investment,,
/government/policy-teams,/government/groups,prefix,
/government/publications/new-homes-bonus-grant-determination-2012-to-2013,/government/publications/new-homes-bonus-grant-determination,,
/government/uploads/system/uploads/attachment_data/file/209892/april-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/224281/june-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/349923/Dormouse_surveys_for_mitigation_licensing.pdf,/guidance/hazel-dormice-protection-surveys-and-licences,,
/government/uploads/system/uploads/attachment_data/file/369600/Early-years-initial-teacher-training-table-of-providers.pdf,/government/publications/early-years-initial-teacher-training-itt-providers-and-school-direct-early-years-lead-organisations,,
/government/uploads/system/uploads/attachment_data/file/518579/BPT_user-guide_v4.1.pdf,/government/publications/basic-paye-tools-user-guide/basic-paye-tools-user-guide,,
/importing-vehicles-into-the-uk/commercial-importers-of-new-vehicles,/vehicle-registration-schemes-for-the-motor-trade,,
/importing-vehicles-into-the-uk/registering-a-vehicle-as-new,/importing-vehicles-into-the-uk/registering-an-imported-vehicle,,
/keep-or-release-non-native-fish-england-and-wales/cefas/apply,/guidance/introduce-or-keep-non-native-fish-and-shellfish,,
/marriage-overseas,/marriage-abroad,,
/maternity-benefits,/pay-leave-for-parents,prefix,
/national-insurance-contributions-for-employers/deadlines-for-national-insurance-contribution-payments,/running-payroll/paying-hmrc,,
/non-native-fish,/guidance/introduce-or-keep-non-native-fish-and-shellfish,,
/overseaspassport,/overseas-passports,,
/pay-foreign-marriage-certificates/done,/marriage-abroad,,
/pay-register-death-abroad/confirm,/register-a-death,,
/prepare-for-a-flood/get-help-after-a-flood,/after-flood,,
/rules-motorcyclists-83-to-88/motorcycle-licence-requirements,/guidance/the-highway-code/annex-2-motorcycle-licence-requirements,,
/service-manual/user-centred-design/resources/buttons.html,/service-manual/design/using-the-govuk-template-frontend-toolkit-and-elements,,
/service-manual/user-centred-design/resources/registration-form,/service-manual/design,,
/service-manual/user-centred-design/what-should-service-look-like,/service-manual/design,,
/service-manual/user-centred-design/writing-government-services,/service-manual,,
/set-up-and-run-limited-liability-partnership/register-your-llp,/guidance/set-up-and-run-a-limited-liability-partnership-llp,,
/set-up-and-run-limited-partnership/partners-responsibilities,/guidance/set-up-and-run-a-limited-partnership,,
/sickpay,/statutory-sick-pay,prefix,
/student-finance/repayments,/repaying-your-student-loan,,
/support/browsers,/help/browsers,,
/tax-buying-selling-shares/selling-shares,/tax-sell-shares,,
/transformation/driving-record,/transformation/exemplars/driving-record,,
/transformation/rural-support,/transformation/exemplars/rural-support,,
/uk-welcomes-business,/set-up-business,prefix,
/using-the-road-159-to-203/overtaking-162-to-169,/guidance/the-highway-code/using-the-road-159-to-203,,
/vehicle-maintenance-safety-security/vehicle-security,/guidance/the-highway-code/annex-6-vehicle-maintenance-safety-and-security,,
/waste-packaging-registration-northern-ireland/northern-ireland-environment-agency,/guidance/packaging-producer-responsibilities,,
/your-right-to-minimum-wage,/national-minimum-wage,prefix,
/government/statistics/announcements/hospital-patient-care-in-accident-and-emergency-provisional-april-2014-to-june-2014,/government/statistics/announcements/hes-for-admitted-patient-care-outpatient-and-ae-provisional-monthly-data-april-2014-to-march-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-3-to-7-august-2015,/drug-device-alerts/field-safety-notices-3-to-7-august-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-5-to-8-may-2015,/drug-device-alerts/field-safety-notices-5-to-8-may-2015,,
/trade-tariff/a-z-index,https://www.trade-tariff.service.gov.uk/trade-tariff/a-z-index,prefix,preserve
/browse/business/food/food-production-and-safety,/topic/producing-distributing-food/food-labelling,,
/browse/business/generating-energy/national-energy-infrastructure-planning,/topic/climate-change-energy/energy-infrastructure,,
/browse/business/premises-rates/business-rate-guidance-letters,/topic/local-government/business-rates,,
/browse/business/waste-environment/emissions-trading,/topic/climate-change-energy,,
/browse/citizenship/government/devolution-how-it-affects-policies-and-services,/topic/government/devolution,,
/browse/driving/teaching-people-to-drive/driving-instruction-and-tests,/topic/driving-motorcyle-instructors,,
/browse/justice/courts-sentencing-tribunals/attorney-general-guidance-to-the-legal-profession,/topic/law-justice-system/attorney-general-guidance-to-legal-profession,,
/complain-about-the-insolvency-service,/complain-about-insolvency-practitioner,,
/design-principles/style-guide/a-z,/guidance/style-guide/a-to-z-of-gov-uk-style,,
/driver-certificate-of-professional-competence-cpc/non-uk-eu-and-third-country-licence-holders,/driver-cpc-training/if-you-have-a-licence-from-other-countries,,
/driving-adverse-weather-conditions-226-to-237/icy-and-snowy-weather-228-to-231,/guidance/the-highway-code/driving-in-adverse-weather-conditions-226-to-237,,
/driving-licence-application-identity-documents,/id-for-driving-licence,,
/east-scotland-investment-fund-angus,/business-finance-support,,
/find-atf-vosa-test-station,/find-atf-dvsa-test-station,prefix,
/general-rules-all-drivers-riders-103-to-158/lighting-requirements-113-to-116,/guidance/the-highway-code/general-rules-techniques-and-advice-for-all-drivers-and-riders-103-to-158,,
/government/get-involved/take-part/become-a-community-organiser,/government/get-involved,,
/government/get-involved/take-part/create-new-public-rights-of-way,/right-of-way-open-access-land,,
/government/groups/84,/guidance/smart-meters-information-for-industry-and-other-stakeholders,,
/government/groups/90,/guidance/smart-meters-information-for-industry-and-other-stakeholders,,
/government/organisations/companies-house/groups/companies-house-board,/government/organisations/companies-house/about/our-governance,,
/government/topical-events/somalia-conference,/government/topical-events/somalia-conference-2013,,
/government/uploads/system/uploads/attachment_data/file/338655/commission-code-of-conduct.pdf,/government/publications/csc-in-the-uk-code-of-conduct,,
/income-tax-rates/born-before-6-april-1948,/income-tax-rates/born-before-6-april-1938,,
/paye-forms-p45-p46-p60-p11d,/paye-forms-p45-p60-p11d,prefix,
/practical-driving-test-for-cars/overview,/driving-test/book-test,,
/practical-driving-test-for-cars/recalled-vehicles,/driving-test/using-your-own-car,,
/psybt-outer-hebrides,/business-finance-support,,
/register-for-self-assessment/self-employed,/log-in-file-self-assessment-tax-return/register-if-youre-self-employed,,
/renew-your-driving-licence-if-you-are-70-or-over,/renew-driving-licence-at-70,,
/return-to-work-credit/what-youll-get,/return-to-work-credit,,
/rules-about-animals-47-to-58/other-animals-56-to-58,/guidance/the-highway-code/rules-about-animals-47-to-58,,
/sab-low-interest-loans-aberdeenshire,/business-finance-support,,
/service-manual/content-designers/transactions-style-guide,/service-manual/design,,
/transformation/paye.html,/transformation/exemplars/paye.html,,
/transformation/register-to-vote,/transformation/exemplars/register-to-vote,,
/vat/vat-and-older-people,/tax-on-shopping/mobility-aids,,
/ve-day-70th-anniversary,/government/topical-events/ve-day-70th-anniversary,,
/government/statistics/announcements/annual-tax-on-enveloped-dwellings-ated-returns-statistics-201314,/government/statistics/announcements/uk-annual-tax-on-enveloped-dwellings-ated-returns-2013-and-2014,,
/government/statistics/announcements/business-register-employment-survey-2014-provisional-and-2013-revised,/government/statistics/announcements/business-register-employment-survey-2014-provisional,,
/government/statistics/announcements/childrens-centres-inspections-and-outcomes-september-2013-to-august-2014,/government/statistics/announcements/childrens-centres-inspections-and-outcomes-september-2013-to-august-2014--2,,
/government/statistics/announcements/deaths-registered-in-england-and-wales-provisional-week-ending-24-april-2015,/government/statistics/announcements/deaths-registered-in-england-and-wales-provisional-week-ending-30-october-2015,,
/government/statistics/announcements/hes-mhmds-data-linkage-report-summary-statistics-june-2014,/government/statistics/hes-mhmds-data-linkage-report-summary-statistics-june-2014,,
/government/statistics/announcements/knife-possession-sentencing-quarterly-brief-january-to-march-2016,/government/statistics/announcements/knife-possession-sentencing-quarterly-brief-january-to-march-2016--2,,
/government/statistics/announcements/quarterly-employment-survey-northern-ireland-september-2014,/government/statistics/quarterly-employment-survey-northern-ireland-sep-2014-q3,,
/government/statistics/announcements/regional-household-income-spring-2015,/government/statistics/announcements/regional-gross-disposable-household-income-gdhi-2013,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-11-to-15-may-2015,/drug-device-alerts/field-safety-notices-11-to-15-may-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-13-to-17-april-2015,/drug-device-alerts/field-safety-notices-13-to-17-april-2015,,
/devtracker,http://devtracker.dfid.gov.uk/,,
/government/uploads/system/uploads/attachment_data/file/243720/efg-backed-loan-application-process-and-list-of-lenders-aug-2013.pdf,http://british-business-bank.co.uk/wp-content/uploads/2015/02/BBB-011114-44-EFG-business-sectors-and-purposes.pdf,,
/trade-tariff/cookies,https://www.trade-tariff.service.gov.uk/trade-tariff/cookies,prefix,preserve
/browse/births-deaths-marriages/death/death-registration-disclosure,/topic/death/death-registration-disclosure,,
/browse/business/farming/grants-and-payments-for-farmers,/topic/farming-food-grants-payments/rural-grants-payments,,
/browse/business/imports-exports/import-and-export-procedures,/government/collections/import-and-export-procedures,,
/browse/citizenship/government/national-and-official-statistics,/topic/government/national-and-official-statistics,,
/browse/housing/local-councils/freehold-and-leasehold-property,/topic/housing/freehold-leasehold-property,,
/browse/working/finding-job/secondments-with-government,/topic/work-careers/secondments-with-government,,
/cbt-compulsory-basic-training/cbt-certificate-of-completion,/motorcycle-cbt/how-training-works,,
/cbt-compulsory-basic-training/what-cbt-involves,/motorcycle-cbt/how-training-works,,
/complain-about-a-bankrupt,/complain-about-someone-bankrupt,,
/design-principles/style-guide/policy-pages,/guidance/content-design/content-types,,
/driver-certificate-of-professional-competence-cpc/driver-qualification-card-dqc,/driver-cpc-training/getting-your-driver-cpc-card,,
/driver-certificate-of-professional-competence-cpc/having-driver-cpc-through-acquired-rights,/driver-cpc-training/when-to-take-training,,
/dsa-driving-test-booking-service-data-protection,/dvsa-driving-test-booking-service-data-protection,,
/dsa-special-tests-for-instructors,/dvsa-special-tests-for-instructors,,
/expenses-and-benefits-sporting-recreational-facilities,/expenses-benefits-sporting-recreational-facilities,prefix,
/general-rules-all-drivers-riders-103-to-158/signals-103-to-106,/guidance/the-highway-code/general-rules-techniques-and-advice-for-all-drivers-and-riders-103-to-158,,
/government/collections/energy-bill,/government/collections/energy-act,,
/government/groups/government-science-and-engineering-gse,/government/organisations/civil-service-government-science-engineering,,
/government/organisations/department-for-work-pensions/groups/executive-team,/government/organisations/department-for-work-pensions,,
/government/organisations/hm-revenue-customs/groups/executive-committee,/government/organisations/hm-revenue-customs/about/our-governance,,
/government/publications/civil-service-analytical-fast-streams/fast-stream-government-economic-service,/government/news/new-fast-stream-website--2,,
/government/publications/civil-service-analytical-fast-streams/fast-stream-government-statistical-service,/government/news/new-fast-stream-website--2,,
/government/statistics/announcements/nhs-health-check-quarterly-statistics-january-to-march-2015-offers-and-uptake,/government/statistics/announcements/nhs-health-check-quarterly-statistics-january-to-march-2015-offers-and-uptake--2,,
/government/uploads/system/uploads/attachment_data/file/267326/OSCAR_CCoA_codes_v1.xls,/government/publications/common-chart-of-accounts,,
/government/uploads/system/uploads/attachment_data/file/344685/Annex_D_Flexibility_15_Guidance.pdf,/government/uploads/system/uploads/attachment_data/file/403698/Annex_D_Flexibility_15_Guidance.pdf,,
/government/uploads/system/uploads/attachment_data/file/509735/NIDP_2016-2021_final_web.pdf,/government/uploads/system/uploads/attachment_data/file/520086/2904569_nidp_deliveryplan.pdf,,
/hysbysebu-swydd-gydag-universal-jobmatch,/hysbysebu-swydd,,
/in-work-credit/overview,/in-work-credit,,
/online-lasting-power-of-attorney,/power-of-attorney/make-lasting-power,,
/pay-legalisation-drop-off/confirm,/get-document-legalised,,
/pay-register-death-abroad/done,/register-a-death,,
/practical-driving-test-for-cars/candidate-impersonation,/report-driving-test-impersonation,,
/practical-driving-test-for-cars/your-driving-test-result,/driving-test/driving-test-faults-result,,
/road-users-requiring-extra-care-204-to-225/other-vehicles-219-to-225,/guidance/the-highway-code/road-users-requiring-extra-care-204-to-225,,
/rules-about-animals-47-to-58/horse-riders-49-to-55,/guidance/the-highway-code/rules-about-animals-47-to-58,,
/rules-for-cyclists-59-to-82/road-junctions-72-to-75,/guidance/the-highway-code/rules-for-cyclists-59-to-82,,
/rules-motorcyclists-83-to-88/general-guidance-83-to-88,/guidance/the-highway-code/rules-for-motorcyclists-83-to-88,,
/self-assessment,/topic/personal-tax/self-assessment,,
/service-manual/user-centred-design/designing-transactions,/service-manual/design/form-structure,,
/service-manual/user-centred-design/designing-transactions.html,/service-manual/design/form-structure,,
/service-manual/user-centred-design/resources/patterns/end-pages.html,/service-manual/design/feedback-pages,,
/social-security-child-support-tribunal/appeal-direct-tribunal,/social-security-child-support-tribunal/before-you-appeal,,
/tax-national-insurance-after-state-pension-age/tax-on-your-state-pension-and-other-income,/tax-on-pension,,
/transformation/apply-to-carry-waste,/transformation/exemplars/apply-to-carry-waste,,
/transformation/personalised-number-plates,/transformation/exemplars/personalised-number-plates,,
/government/statistics/announcements/ae-attendances-and-emergency-admissions-quarterly-report-201415-quarter-3,/government/statistics/ae-attendances-and-emergency-admissions-quarterly-report-201415-quarters-1-and-2,,
/government/statistics/announcements/air-passenger-duty-bulletin-december-2014,/government/statistics/announcements/air-passenger-duty-bulletin-december-2014--2,,
/government/statistics/announcements/characteristics-of-mother-1-in-england-and-wales-2013--2,/government/statistics/characteristics-of-mother-1-in-england-and-wales-2013,,
/government/statistics/announcements/civil-partnership-statistics-in-the-uk-2014--2,/government/statistics/announcements/civil-partnership-statistics-in-the-uk-2014,,
/government/statistics/announcements/mental-health-minimum-data-set-mhmds-in-england-annual-returns-annual-report-2013-to-2014,/government/statistics/the-mental-health-bulletin-additional-analysis-on-annual-statistics-2013-to-2014,,
/government/statistics/announcements/mental-health-minimum-data-set-mhmds-in-england-final-reports-june-2014,/government/statistics/mental-health-minimum-data-set-mhmds-in-england-final-reports-july-2014-and-provisional-august-2014,,
/government/statistics/announcements/patient-reported-outcome-measures-proms-in-england-provisional-april-2013-to-march-2014-october-2014,/government/statistics/patient-reported-outcome-measures-proms-in-england-provisional-april-2013-to-march-2014-october-2014-release,,
/government/statistics/announcements/sickness-absence-in-the-northern-ireland-civil-service-20132014,/government/statistics/announcements/sickness-absence-in-the-northern-ireland-civil-service-financial-year-ending-march-2014,,
/government/statistics/announcements/sickness-absence-rates-in-the-nhs-april-2014-to-june-2014--2,/government/statistics/nhs-sickness-absence-rates-april-2014-to-june-2014,,
/government/statistics/announcements/stop-smoking-services-statistics-in-england-april-2014-to-december-2014--2,/government/statistics/announcements/stop-smoking-services-statistics-in-england-april-2014-to-december-2014,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-12-to-16-october-2015,/drug-device-alerts/field-safety-notices-12-to-16-october-2015,,
/government/publications/safety-information-from-manufacturers-field-safety-notices/field-safety-notices-7-to-11-september-2015,/drug-device-alerts/field-safety-notices-7-to-11-september-2015,,
/cabinet-office/sprint,https://gds.blog.gov.uk/sprint-13/,,
/trade-tariff/commodities,https://www.trade-tariff.service.gov.uk/trade-tariff/commodities,prefix,preserve
/breakdowns-and-incidents-274-to-287/incidents-281-to-283,/guidance/the-highway-code/breakdowns-and-incidents-274-to-287,,
/browse/benefits/families/support-services-for-military-and-defence-personnel-and-their-families,/topic/defence-armed-forces/support-services-military-defence-personnel-families,,
/browse/business/imports-exports/excise-duty,/topic/business-tax,,
/browse/business/licences/alcohol-licensing,/topic/business-enterprise/licensing,,
/browse/citizenship/international-development/closed-development-funds,/international-development-funding,,
/browse/driving/businesses/carrying-passengers,/topic/transport,,
/browse/employing-people/payroll/tax-guidance-for-employers,/topic/business-tax/paye,,
/business-legal-structures/limited-partnership-and-limited-liability-partnership,/guidance/set-up-and-run-a-limited-partnership,,
/car-tax-disc-vehicle-licence,/vehicle-tax,,
/complain-green-deal-eco,/complain-green-deal,,
/design-principles/style-guide,/topic/government-digital-guidance/content-publishing,,
/design-principles/style-guide/writing-for-the-web,/guidance/content-design/writing-for-gov-uk,,
/done/book-practical-driving-test,/done/book-driving-test,,
/driving-in-great-britain-on-non-gb-licence,/driving-nongb-licence,prefix,
/enterprisefinanceguarantee,/guidance/understanding-the-enterprise-finance-guarantee,,
/find-vosa-test-station,/find-atf-dvsa-test-station,prefix,
/government/groups/88,/guidance/smart-meters-information-for-industry-and-other-stakeholders,,
/government/organisations/hm-revenue-customs/groups/hmrc-board,/government/organisations/hm-revenue-customs/about/our-governance,,
/government/organisations/hm-revenue-customs/groups/hmrc-commissioners,/government/organisations/hm-revenue-customs/about/our-governance,,
/government/publications/civil-service-analytical-fast-streams/fast-stream-government-operational-research-service,/government/news/new-fast-stream-website--2,,
/government/publications/the-personal-independence-payment-toolkit-for-partners/the-personal-independence-payment-pip-toolkit-for-partners,/guidance/the-personal-independence-payment-pip-toolkit,,
/government/uploads/system/uploads/attachment_data/file/253612/prompt-payment-data-september-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/267999/prompt-payment-data-october-2013.xls,/government/uploads/system/uploads/attachment_data/file/451853/dft-30-day-prompt-payment-data-2013.csv,,
/government/uploads/system/uploads/attachment_data/file/332684/Issue_2.pdf,/government/news/driving-licence-changes,,
